num,brand,model,year,description,location,price
10,Mercedes-Benz,GLK-Class,2014,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 189 тыс. км",Петрозаводск,1650000
10,Mercedes-Benz,Mercedes,1988,"2.3 л (136 л.с.), бензин, автомат, задний, 450 тыс. км",Лодейное Поле (≈ 200 км),100000
10,Mercedes-Benz,A-Class,2013,"1.5 л (110 л.с.), дизель, механика, передний, 200 тыс. км",Волхов (≈ 330 км),1300000
10,Mercedes-Benz,GLK-Class,2009,"2.1 л (170 л.с.), дизель, автомат, 4WD, 175 тыс. км",Тихвин (≈ 390 км),1050000
10,Mercedes-Benz,E-Class,2015,"2.0 л (184 л.с.), бензин, АКПП, задний",Всеволожск (≈ 420 км),1184220
10,Mercedes-Benz,A-Class,2015,"1.6 л (122 л.с.), бензин, робот, передний, 113 тыс. км",Санкт-Петербург (≈ 430 км),1288000
10,Mercedes-Benz,A-Class,2015,"1.6 л (122 л.с.), бензин, робот, передний, 142 тыс. км",Санкт-Петербург (≈ 430 км),1236000
10,Mercedes-Benz,C-Class,2005,"1.8 л (143 л.с.), бензин, АКПП, задний, 325 тыс. км,  черный",Санкт-Петербург (≈ 430 км),470000
10,Mercedes-Benz,S-Class,2019,"2.9 л (249 л.с.), дизель, АКПП, 4WD, 115 тыс. км",Санкт-Петербург (≈ 430 км),5700000
10,Mercedes-Benz,G-Class,2020,"2.9 л (330 л.с.), дизель, АКПП, 4WD, 69 тыс. км",Санкт-Петербург (≈ 430 км),13000000
10,Mercedes-Benz,E-Class,2019,"2.0 л (197 л.с.), бензин, АКПП, 4WD, 42 тыс. км",Санкт-Петербург (≈ 430 км),3555000
10,Mercedes-Benz,CLS-Class,2021,"2.0 л (299 л.с.), бензин, автомат, 4WD, 9 тыс. км,  серый",Санкт-Петербург (≈ 430 км),7900000
10,Mercedes-Benz,GLA-Class,2019,"1.6 л (150 л.с.), бензин, робот, передний, 38 тыс. км",Санкт-Петербург (≈ 430 км),2415000
10,Mercedes-Benz,CLA-Class,2022,"1.3 л (150 л.с.), бензин, робот, передний",Санкт-Петербург (≈ 430 км),6248000
10,Mercedes-Benz,M-Class,2013,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 158 тыс. км",Санкт-Петербург (≈ 430 км),2389000
10,Mercedes-Benz,E-Class,2018,"2.0 л (184 л.с.), бензин, АКПП, 4WD, 72 тыс. км",Санкт-Петербург (≈ 430 км),3750000
10,Mercedes-Benz,C-Class,2011,"1.8 л (156 л.с.), бензин, АКПП, задний, 194 тыс. км",Санкт-Петербург (≈ 430 км),1049789
10,Mercedes-Benz,GL-Class,2012,"4.7 л (435 л.с.), бензин, АКПП, 4WD, 235 тыс. км",Санкт-Петербург (≈ 430 км),2200000
10,Mercedes-Benz,C-Class,2015,"1.6 л (150 л.с.), бензин, АКПП, задний, 111 тыс. км",Санкт-Петербург (≈ 430 км),1833000
10,Mercedes-Benz,GLB-Class,2021,"2.0 л (150 л.с.), дизель, робот, 4WD",Санкт-Петербург (≈ 430 км),5941000
10,Mercedes-Benz,C-Class,1993,"1.8 л (122 л.с.), бензин, механика, задний, 400 тыс. км",Петрозаводск,85000
10,Mercedes-Benz,E-Class,2002,"2.6 л (177 л.с.), бензин, АКПП, задний, 313 тыс. км",Петрозаводск,530000
10,Mercedes-Benz,GLE,2015,"3.5 л (249 л.с.), бензин, АКПП, 4WD, 109 тыс. км",Петрозаводск,3199000
10,Mercedes-Benz,E-Class,2010,"1.8 л (204 л.с.), бензин, АКПП, задний, 206 тыс. км",Петрозаводск,999999
10,Mercedes-Benz,X-Class,2018,"3.0 л (258 л.с.), дизель, АКПП, 4WD, 85 тыс. км",Петрозаводск,3950000
11,Mercedes-Benz,GL-Class,2007,"4.7 л (340 л.с.), бензин, АКПП, 4WD, 247 тыс. км",Ухта,800000
11,Mercedes-Benz,Vito,2009,"2.1 л (95 л.с.), дизель, механика, задний, 345 тыс. км",Сыктывкар,970000
11,Mercedes-Benz,GLK-Class,2012,"3.5 л (249 л.с.), бензин, АКПП, 4WD, 166 тыс. км",Сыктывкар,1700000
11,Mercedes-Benz,C-Class,2014,"1.6 л (156 л.с.), бензин, автомат, задний, 97 тыс. км",Сыктывкар,1620000
11,Mercedes-Benz,C-Class,2016,"2.0 л (211 л.с.), бензин, автомат, 4WD, 65 тыс. км",Сыктывкар,2600000
11,Mercedes-Benz,Vito,2009,"2.1 л (150 л.с.), дизель, механика, задний, 377 тыс. км",Сыктывкар,1300000
11,Mercedes-Benz,GLE Coupe,2016,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 44 тыс. км",Ухта,5000000
11,Mercedes-Benz,M-Class,1998,"3.2 л (218 л.с.), бензин, АКПП, 4WD, 285 тыс. км",Емва,400000
11,Mercedes-Benz,Vito,1999,"2.1 л (122 л.с.), дизель, АКПП, передний, 380 тыс. км",Усть-Цильма,660000
11,Mercedes-Benz,Vito,1999,"2.8 л (174 л.с.), бензин, АКПП, передний, 340 тыс. км",Сыктывкар,600000
11,Mercedes-Benz,E-Class,1993,"2.8 л (197 л.с.), бензин, механика, задний, 372 тыс. км",Ухта,350000
11,Mercedes-Benz,E-Class,1998,"2.4 л (170 л.с.), бензин, механика, задний, 400 тыс. км",Вуктыл,150000
11,Mercedes-Benz,C-Class,2013,"1.6 л (156 л.с.), бензин, АКПП, задний, 85 тыс. км",Сыктывкар,1100000
11,Mercedes-Benz,E-Class,1998,"2.0 л (136 л.с.), бензин, механика, задний, 750 тыс. км",Котлас (≈ 340 км),220000
11,Mercedes-Benz,A-Class,2014,"1.6 л (122 л.с.), бензин, робот, передний, 89 тыс. км",Котлас (≈ 340 км),1295000
11,Mercedes-Benz,GLC,2021,"2.0 л (197 л.с.), бензин, АКПП, 4WD, 1 тыс. км",Котлас (≈ 340 км),4832000
11,Mercedes-Benz,E-Class,2019,"2.0 л (197 л.с.), бензин, АКПП, 4WD, 75 тыс. км",Киров (≈ 420 км),3450000
11,Mercedes-Benz,Vito,1997,"2.3 л (79 л.с.), дизель, механика, передний, 250 тыс. км",Киров (≈ 420 км),330000
11,Mercedes-Benz,GLC Coupe,2017,"3.0 л (367 л.с.), бензин, АКПП, 4WD, 45 тыс. км",Киров (≈ 420 км),4425000
11,Mercedes-Benz,Vito,2011,"2.1 л, дизель, механика, задний, 155 тыс. км",Киров (≈ 420 км),1050000
11,Mercedes-Benz,GLS-Class,2016,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 108 тыс. км",Киров (≈ 420 км),4400000
11,Mercedes-Benz,GL-Class,2014,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 119 тыс. км",Киров (≈ 420 км),3140000
11,Mercedes-Benz,E-Class,2016,"2.0 л (184 л.с.), бензин, АКПП, 4WD, 172 тыс. км",Киров (≈ 420 км),2499000
11,Mercedes-Benz,S-Class,2014,"6.0 л (630 л.с.), бензин, АКПП, задний, 69 тыс. км",Киров (≈ 420 км),10500000
11,Mercedes-Benz,C-Class,2011,"1.8 л (156 л.с.), бензин, АКПП, задний, 92 тыс. км",Киров (≈ 420 км),1299500
11,Mercedes-Benz,S-Class,2020,"2.9 л (249 л.с.), дизель, АКПП, 4WD, 65 тыс. км",Киров (≈ 420 км),14990000
11,Mercedes-Benz,GL-Class,2010,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 240 тыс. км",Киров (≈ 420 км),1830000
11,Mercedes-Benz,C-Class,2010,"1.8 л (184 л.с.), бензин, АКПП, задний, 166 тыс. км",Киров (≈ 420 км),899000
11,Mercedes-Benz,S-Class,2014,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 62 тыс. км",Киров (≈ 420 км),3999555
11,Mercedes-Benz,C-Class,2015,"1.6 л (156 л.с.), бензин, АКПП, задний, 106 тыс. км",Киров (≈ 420 км),1899000
11,Mercedes-Benz,Vito,2000,"2.1 л (122 л.с.), дизель, механика, передний, 290 тыс. км",Киров (≈ 420 км),450000
11,Mercedes-Benz,GL-Class,2014,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 182 тыс. км",Киров (≈ 420 км),2549000
11,Mercedes-Benz,Viano,2008,"3.0 л (204 л.с.), дизель, АКПП, задний, 265 тыс. км",Киров (≈ 420 км),1490000
11,Mercedes-Benz,GL-Class,2008,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 219 тыс. км",Сыктывкар,1185000
11,Mercedes-Benz,S-Class,1994,"3.2 л (231 л.с.), бензин, АКПП, задний, 220 тыс. км,  черный",Сыктывкар,149999
11,Mercedes-Benz,Vito,2002,"2.1 л (82 л.с.), дизель, механика, передний, 400 тыс. км",Микунь,650000
11,Mercedes-Benz,M-Class,2008,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 69 тыс. км",Ухта,1350000
11,Mercedes-Benz,S-Class,2011,"3.0 л (231 л.с.), бензин, АКПП, задний, 161 тыс. км",Сыктывкар,1550000
12,Mercedes-Benz,M-Class,1998,"2.3 л (150 л.с.), бензин, механика, 4WD, 331 тыс. км",Йошкар-Ола,490000
12,Mercedes-Benz,Mercedes,1985,"2.0 л (72 л.с.), дизель, механика, задний, 218 тыс. км",Йошкар-Ола,120000
12,Mercedes-Benz,E-Class,2013,"1.8 л (184 л.с.), бензин, автомат, задний, 232 тыс. км",Йошкар-Ола,1290000
12,Mercedes-Benz,E-Class,2001,"2.1 л (116 л.с.), дизель, АКПП, задний, 410 тыс. км",Советский,320000
12,Mercedes-Benz,E-Class,2017,"2.0 л (184 л.с.), бензин, АКПП, 4WD, 141 тыс. км",Йошкар-Ола,2617000
12,Mercedes-Benz,GLC,2015,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 66 тыс. км",Йошкар-Ола,2500000
12,Mercedes-Benz,190,1986,"2.0 л (72 л.с.), дизель, механика, задний, 290 тыс. км",Йошкар-Ола,85000
12,Mercedes-Benz,GLA-Class,2014,"2.0 л (211 л.с.), бензин, робот, 4WD, 106 тыс. км",Чебоксары (≈ 100 км),1709000
12,Mercedes-Benz,GLE,2013,"3.0 л (258 л.с.), дизель, автомат, 4WD, 169 тыс. км",Чебоксары (≈ 100 км),2340000
12,Mercedes-Benz,GLK-Class,2011,"3.0 л (231 л.с.), бензин, АКПП, 4WD, 171 тыс. км",Чебоксары (≈ 100 км),1120000
12,Mercedes-Benz,GLE,2019,"2.0 л (245 л.с.), дизель, АКПП, 4WD, 49 тыс. км",Чебоксары (≈ 100 км),5299000
12,Mercedes-Benz,C-Class,2002,"2.0 л (163 л.с.), бензин, механика, задний, 330 тыс. км",Чебоксары (≈ 100 км),300000
12,Mercedes-Benz,C-Class,2008,"2.5 л (204 л.с.), бензин, АКПП, задний, 201 тыс. км",Чебоксары (≈ 100 км),699000
12,Mercedes-Benz,GLK-Class,2010,"3.0 л (231 л.с.), бензин, АКПП, 4WD, 157 тыс. км",Чебоксары (≈ 100 км),1099000
12,Mercedes-Benz,GLK-Class,2011,"3.0 л (231 л.с.), бензин, АКПП, 4WD, 173 тыс. км",Чебоксары (≈ 100 км),1210000
12,Mercedes-Benz,Mercedes,1992,"3.0 л (113 л.с.), дизель, механика, задний, 456 тыс. км",Чебоксары (≈ 100 км),300000
12,Mercedes-Benz,GLE,2016,"3.5 л (249 л.с.), бензин, АКПП, 4WD, 51 тыс. км",Чебоксары (≈ 100 км),3250000
12,Mercedes-Benz,V-Class,2018,"2.1 л (163 л.с.), дизель, АКПП, 4WD, 136 тыс. км",Чебоксары (≈ 100 км),4099000
12,Mercedes-Benz,GLC Coupe,2019,"2.0 л (194 л.с.), дизель, АКПП, 4WD, 70 тыс. км",Чебоксары (≈ 100 км),4150000
12,Mercedes-Benz,S-Class,2001,"4.3 л (279 л.с.), бензин, АКПП, задний, 283 тыс. км",Чебоксары (≈ 100 км),500000
12,Mercedes-Benz,GLK-Class,2010,"3.0 л (231 л.с.), бензин, АКПП, 4WD, 157 тыс. км",Чебоксары (≈ 100 км),1040000
12,Mercedes-Benz,GLC,2019,"2.0 л (249 л.с.), бензин, АКПП, 4WD",Казань (≈ 150 км),5100000
12,Mercedes-Benz,S-Class,2016,"4.7 л (455 л.с.), бензин, АКПП, 4WD, 70 тыс. км",Казань (≈ 150 км),5800000
12,Mercedes-Benz,GL-Class,2013,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 135 тыс. км",Казань (≈ 150 км),2890000
12,Mercedes-Benz,GLE Coupe,2015,"3.0 л (367 л.с.), бензин, АКПП, 4WD, 94 тыс. км",Казань (≈ 150 км),3890000
12,Mercedes-Benz,GLA-Class,2019,"2.0 л (211 л.с.), бензин, автомат, 4WD, 35 тыс. км",Казань (≈ 150 км),2750000
12,Mercedes-Benz,C-Class,2018,"1.6 л (150 л.с.), бензин, АКПП, задний, 51 тыс. км",Казань (≈ 150 км),2299000
12,Mercedes-Benz,E-Class,1995,"2.0 л (75 л.с.), дизель, механика, задний, 300 тыс. км",Йошкар-Ола,110000
12,Mercedes-Benz,E-Class,2016,"2.0 л (184 л.с.), бензин, АКПП, задний, 59 тыс. км",Йошкар-Ола,2400000
12,Mercedes-Benz,E-Class,2010,"2.1 л (204 л.с.), дизель, АКПП, задний, 243 тыс. км",Йошкар-Ола,850000
12,Mercedes-Benz,M-Class,2008,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 196 тыс. км",Йошкар-Ола,1300000
12,Mercedes-Benz,E-Class,1990,"2.3 л (132 л.с.), бензин, механика, задний, 132 тыс. км",Йошкар-Ола,110000
13,Mercedes-Benz,E-Class,1996,"3.2 л (220 л.с.), бензин, АКПП, задний, 450 тыс. км",Саранск,190000
13,Mercedes-Benz,E-Class,2007,"1.8 л (163 л.с.), бензин, АКПП, задний, 377 тыс. км",Саранск,730000
13,Mercedes-Benz,C-Class,1998,"2.3 л (193 л.с.), бензин, механика, задний, 450 тыс. км",Саранск,150000
13,Mercedes-Benz,C-Class,2016,"1.6 л (150 л.с.), бензин, АКПП, задний, 125 тыс. км",Краснослободск,1890000
13,Mercedes-Benz,M-Class,2013,"3.0 л, дизель, автомат, 4WD, 208 тыс. км",Саранск,2390000
13,Mercedes-Benz,M-Class,2013,"3.5 л (306 л.с.), бензин, АКПП, 4WD, 225 тыс. км",Саранск,2300000
13,Mercedes-Benz,E-Class,1997,"2.0 л (136 л.с.), бензин, механика, задний, 430 тыс. км",Саранск,197000
13,Mercedes-Benz,GLK-Class,2011,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 164 тыс. км",Пенза (≈ 160 км),1325000
13,Mercedes-Benz,E-Class,1998,"2.4 л (170 л.с.), бензин, АКПП, задний, 281 тыс. км",Пенза (≈ 160 км),497000
13,Mercedes-Benz,E-Class,2004,"3.2 л (224 л.с.), бензин, АКПП, 4WD, 260 тыс. км",Пенза (≈ 160 км),700000
13,Mercedes-Benz,A-Class,2007,"1.5 л (95 л.с.), бензин, вариатор, передний, 119 тыс. км",Пенза (≈ 160 км),495000
13,Mercedes-Benz,GLC,2015,"2.0 л (245 л.с.), бензин, АКПП, 4WD, 106 тыс. км",Пенза (≈ 160 км),3100000
13,Mercedes-Benz,Mercedes,2011,"2.4 л (150 л.с.), дизель, механика, задний, < 1 тыс. км",Пенза (≈ 160 км),800000
13,Mercedes-Benz,C-Class,2010,"1.8 л (184 л.с.), бензин, АКПП, задний, 246 тыс. км",Пенза (≈ 160 км),1050000
13,Mercedes-Benz,C-Class,1998,"1.8 л (122 л.с.), бензин, механика, задний, < 1 тыс. км",Пенза (≈ 160 км),300000
13,Mercedes-Benz,GLK-Class,2008,"3.0 л (231 л.с.), бензин, АКПП, 4WD, 116 тыс. км",Пенза (≈ 160 км),800000
13,Mercedes-Benz,S-Class,2010,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 209 тыс. км",Пенза (≈ 160 км),1570000
13,Mercedes-Benz,S-Class,2003,"3.7 л (245 л.с.), бензин, АКПП, задний, 244 тыс. км",Пенза (≈ 160 км),700000
13,Mercedes-Benz,GLC,2017,"2.1 л (204 л.с.), дизель, АКПП, 4WD, 91 тыс. км",Пенза (≈ 160 км),2940000
13,Mercedes-Benz,C-Class,2005,"2.1 л (122 л.с.), дизель, АКПП, задний, 283 тыс. км",Арзамас (≈ 180 км),555000
13,Mercedes-Benz,E-Class,2005,"1.8 л (163 л.с.), бензин, механика, задний, 378 тыс. км",Перевоз (≈ 210 км),645000
13,Mercedes-Benz,A-Class,2005,"1.7 л (116 л.с.), бензин, вариатор, передний, 89 тыс. км",Ульяновск (≈ 240 км),590000
13,Mercedes-Benz,GLK-Class,2014,"2.0 л (211 л.с.), бензин, АКПП, 4WD, 51 тыс. км",Ульяновск (≈ 240 км),1995000
13,Mercedes-Benz,C-Class,1996,"2.2 л (150 л.с.), бензин, автомат, задний, 260 тыс. км",Ульяновск (≈ 240 км),419000
13,Mercedes-Benz,GLE Coupe,2016,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 60 тыс. км",Ульяновск (≈ 240 км),4500000
13,Mercedes-Benz,GLC,2021,"2.0 л (197 л.с.), бензин, АКПП, 4WD, 18 тыс. км",Ульяновск (≈ 240 км),4387000
13,Mercedes-Benz,GLE Coupe,2016,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 60 тыс. км",Ульяновск (≈ 240 км),4700000
13,Mercedes-Benz,M-Class,1999,"3.2 л (218 л.с.), бензин, АКПП, 4WD",Саранск,260000
13,Mercedes-Benz,G-Class,2001,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 244 тыс. км",Саранск,1850000
13,Mercedes-Benz,C-Class,2013,"1.6 л (156 л.с.), бензин, АКПП, задний, 144 тыс. км",Саранск,1430000
13,Mercedes-Benz,M-Class,2008,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 151 тыс. км",Краснослободск,1900000
14,Mercedes-Benz,S-Class,2000,"5.0 л (306 л.с.), бензин, АКПП, задний",Якутск,420000
14,Mercedes-Benz,A-Class,2013,"1.6 л (122 л.с.), бензин, автомат, передний, 114 тыс. км",Якутск,1050000
14,Mercedes-Benz,S-Class,2004,"5.0 л (306 л.с.), бензин, АКПП, задний, 55 тыс. км",Хандыга,200000
14,Mercedes-Benz,GLE Coupe,2021,"3.0 л (435 л.с.), гибрид, АКПП, 4WD, 1 тыс. км",Нерюнгри,16500000
14,Mercedes-Benz,S-Class,2006,"5.5 л (388 л.с.), бензин, АКПП, задний, 124 тыс. км",Якутск,950000
14,Mercedes-Benz,G-Class,2001,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 100 тыс. км",Алдан,1800000
14,Mercedes-Benz,G-Class,2001,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 300 тыс. км",Якутск,1700000
14,Mercedes-Benz,G-Class,2001,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 105 тыс. км",Якутск,2500000
14,Mercedes-Benz,GLK-Class,2013,"3.5 л (249 л.с.), бензин, АКПП, 4WD, 100 тыс. км",Мирный,1900000
14,Mercedes-Benz,GL-Class,2015,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 83 тыс. км",Мирный,4150000
14,Mercedes-Benz,G-Class,1998,"3.2 л (215 л.с.), бензин, АКПП, 4WD, 93 тыс. км",Нерюнгри,1250000
14,Mercedes-Benz,G-Class,2008,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 206 тыс. км",Якутск,3100000
14,Mercedes-Benz,C-Class,2004,"3.2 л (218 л.с.), бензин, АКПП, 4WD, 370 тыс. км",Нерюнгри,730000
14,Mercedes-Benz,Mercedes,1979,"1.5 л (79 л.с.), дизель, механика, задний, 150 тыс. км",Якутск,350000
14,Mercedes-Benz,GLC Coupe,2016,"2.0 л (245 л.с.), бензин, АКПП, 4WD, 7 тыс. км",Нерюнгри,3700000
14,Mercedes-Benz,S-Class,1986,"3.0 л (179 л.с.), бензин, механика, задний, < 1 тыс. км",Якутск,250000
14,Mercedes-Benz,C-Class,2000,"2.0 л (163 л.с.), бензин, АКПП, задний, 320 тыс. км",Нерюнгри,330000
14,Mercedes-Benz,G-Class,2016,"5.5 л (571 л.с.), бензин, АКПП, 4WD, 17 тыс. км",Якутск,9900000
14,Mercedes-Benz,M-Class,2002,"5.0 л (292 л.с.), бензин, АКПП, 4WD, 150 тыс. км",Якутск,550000
14,Mercedes-Benz,CLS-Class,2014,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 145 тыс. км",Мирный,3300000
14,Mercedes-Benz,M-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 270 тыс. км",Якутск,1100000
14,Mercedes-Benz,S-Class,2010,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 143 тыс. км",Якутск,1650000
14,Mercedes-Benz,G-Class,1996,"3.0 л (177 л.с.), дизель, АКПП, 4WD, 191 тыс. км",Ленск,1550000
14,Mercedes-Benz,C-Class,2011,"1.8 л (156 л.с.), бензин, АКПП, задний, 170 тыс. км",Мирный,1200000
14,Mercedes-Benz,GL-Class,2010,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 265 тыс. км,  белый",Мирный,1900000
14,Mercedes-Benz,GL-Class,2008,"5.5 л (382 л.с.), бензин, автомат, 4WD, 170 тыс. км",Нерюнгри,1525000
14,Mercedes-Benz,S-Class,2001,"5.0 л (306 л.с.), бензин, АКПП, задний, 225 тыс. км",Якутск,330000
14,Mercedes-Benz,E-Class,2010,"1.8 л (204 л.с.), бензин, АКПП, задний, 172 тыс. км",Якутск,1050000
14,Mercedes-Benz,CLS-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, задний, 123 тыс. км",Якутск,900000
14,Mercedes-Benz,CL-Class,2001,"5.0 л (306 л.с.), бензин, АКПП, задний, 247 тыс. км",Якутск,650000
14,Mercedes-Benz,G-Class,2005,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 204 тыс. км",Алдан,3100000
14,Mercedes-Benz,S-Class,1996,"3.2 л (231 л.с.), бензин, АКПП, задний, 123 тыс. км",Якутск,500000
14,Mercedes-Benz,GLK-Class,2010,"3.0 л (231 л.с.), бензин, АКПП, 4WD, 140 тыс. км",Якутск,1250000
14,Mercedes-Benz,M-Class,1999,"4.3 л (272 л.с.), бензин, АКПП, 4WD, 216 тыс. км",Нижний Бестях,550000
14,Mercedes-Benz,GLK-Class,2012,"3.0 л (231 л.с.), бензин, АКПП, 4WD, 82 тыс. км",Якутск,1400000
14,Mercedes-Benz,M-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 228 тыс. км",Мирный,850000
14,Mercedes-Benz,M-Class,2003,"3.7 л (235 л.с.), бензин, АКПП, 4WD, 120 тыс. км",Нерюнгри,600000
14,Mercedes-Benz,M-Class,2006,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 177 тыс. км",Нерюнгри,780000
14,Mercedes-Benz,G-Class,1997,"3.2 л (215 л.с.), бензин, АКПП, 4WD, 250 тыс. км",Якутск,1000000
14,Mercedes-Benz,G-Class,2008,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 180 тыс. км",Якутск,4350000
14,Mercedes-Benz,M-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 201 тыс. км",Якутск,950000
14,Mercedes-Benz,S-Class,1995,"5.0 л (320 л.с.), бензин, АКПП, задний, 200 тыс. км",Ленск,350000
14,Mercedes-Benz,GL-Class,2015,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 190 тыс. км",Алдан,2750000
14,Mercedes-Benz,C-Class,2005,"2.6 л (170 л.с.), бензин, АКПП, задний, 96 тыс. км",Нерюнгри,700000
14,Mercedes-Benz,G-Class,2002,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 275 тыс. км",Якутск,1600000
14,Mercedes-Benz,G-Class,2012,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 149 тыс. км",Усть-Нера,4100000
14,Mercedes-Benz,CLA-Class,2019,"1.3 л (150 л.с.), бензин, робот, передний, 15 тыс. км",Якутск,3500000
14,Mercedes-Benz,M-Class,2012,"6.3 л (600 л.с.), бензин, автомат, 4WD, 103 тыс. км",Якутск,3350000
14,Mercedes-Benz,G-Class,1998,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 369 тыс. км",Мирный,1300000
14,Mercedes-Benz,GLE,2015,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 97 тыс. км",Якутск,3333000
14,Mercedes-Benz,G-Class,2006,"4.0 л (250 л.с.), дизель, АКПП, 4WD, 200 тыс. км",Якутск,2500000
14,Mercedes-Benz,E-Class,2014,"2.0 л (184 л.с.), бензин, АКПП, задний, 170 тыс. км",Мирный,2150000
14,Mercedes-Benz,C-Class,2011,"1.8 л (184 л.с.), бензин, АКПП, задний, 134 тыс. км",Якутск,1335000
14,Mercedes-Benz,G-Class,2002,"5.0 л (296 л.с.), бензин, АКПП, 4WD, 140 тыс. км",Якутск,2000000
14,Mercedes-Benz,R-Class,2007,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 300 тыс. км",Тында (≈ 1 050 км),1000000
14,Mercedes-Benz,E-Class,2003,"1.8 л (163 л.с.), бензин, АКПП, задний, 230 тыс. км",Тында (≈ 1 050 км),580000
14,Mercedes-Benz,G-Class,2008,"3.2 л (224 л.с.), дизель, автомат, 4WD, 79 тыс. км",Тында (≈ 1 050 км),4200000
14,Mercedes-Benz,C-Class,2008,"3.0 л (231 л.с.), бензин, АКПП, задний, 201 тыс. км",Тында (≈ 1 050 км),1150000
14,Mercedes-Benz,190,1988,"2.5 л (130 л.с.), бензин, механика, задний, 200 тыс. км",Тында (≈ 1 050 км),160000
14,Mercedes-Benz,S-Class,2008,"4.7 л (340 л.с.), бензин, АКПП, 4WD, 170 тыс. км",Тында (≈ 1 050 км),1300000
14,Mercedes-Benz,M-Class,1998,"3.2 л (218 л.с.), бензин, АКПП, 4WD, 300 тыс. км",Сиваки (≈ 1 450 км),455000
14,Mercedes-Benz,M-Class,1999,"4.3 л (272 л.с.), бензин, АКПП, 4WD, < 1 тыс. км",Зея (≈ 1 500 км),400000
14,Mercedes-Benz,E-Class,1997,"2.3 л (150 л.с.), бензин, АКПП, задний, 260 тыс. км",Могоча (≈ 1 600 км),300000
14,Mercedes-Benz,S-Class,1993,"5.0 л (320 л.с.), бензин, АКПП, задний, 140 тыс. км",Шимановск (≈ 1 600 км),300000
14,Mercedes-Benz,S-Class,1991,"3.2 л (231 л.с.), бензин, АКПП, задний, 130 тыс. км",Циолковский (Углегорск) (≈ 1 600 км),650000
14,Mercedes-Benz,S-Class,1996,"6.0 л (394 л.с.), бензин, АКПП, задний, 195 тыс. км",Свободный (≈ 1 700 км),650000
14,Mercedes-Benz,E-Class,2011,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 191 тыс. км",Свободный (≈ 1 700 км),1500000
14,Mercedes-Benz,E-Class,2007,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 210 тыс. км",Свободный (≈ 1 700 км),850000
14,Mercedes-Benz,G-Class,1994,"3.4 л (136 л.с.), дизель, АКПП, 4WD, 360 тыс. км,  черный",Свободный (≈ 1 700 км),1618030
14,Mercedes-Benz,A-Class,2000,"1.6 л (102 л.с.), бензин, АКПП, передний, 200 тыс. км",Свободный (≈ 1 700 км),155000
14,Mercedes-Benz,E-Class,2018,"2.0 л (211 л.с.), гибрид, АКПП, задний, 90 тыс. км",Белогорск (≈ 1 800 км),3150000
14,Mercedes-Benz,M-Class,2008,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 131 тыс. км",Белогорск (≈ 1 800 км),1100000
14,Mercedes-Benz,E-Class,2003,"2.1 л (150 л.с.), дизель, АКПП, задний, 300 тыс. км",Тамбовка (≈ 1 900 км),450000
14,Mercedes-Benz,S-Class,2006,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 200 тыс. км",Благовещенск (≈ 1 900 км),1200000
